run_id,run_counter,final_cost,SS_Ca_in_SMC0,SS_Ca_SR0,SS_y0,l_1,l_2,l_3,l_4,l_5,l_m1,l_m2,l_m3,l_m4,l_m5,p_agonist,Ca_E,t1_KCL,t2_KCL,alpha0,alpha1,alpha2,V0,V1,k_ryr0,k_ryr1,k_ryr2,k_ryr3,Vm,km,gca,F,R,T,Jer,Ve,Ke,Vp,Kp,gamma,delta_SMC,k_RyR,k_ipr,min_bound_1,max_bound_1,min_bound_2,max_bound_2,min_bound_3,max_bound_3,min_bound_4,max_bound_4,min_bound_5,max_bound_5,min_bound_6,max_bound_6,min_bound_7,max_bound_7,min_bound_8,max_bound_8,min_bound_9,max_bound_9,min_bound_10,max_bound_10,min_bound_11,max_bound_11,min_bound_12,max_bound_12,min_bound_13,max_bound_13,min_bound_14,max_bound_14,min_bound_15,max_bound_15,min_bound_16,max_bound_16,min_bound_17,max_bound_17,min_bound_18,max_bound_18,min_bound_19,max_bound_19,min_bound_20,max_bound_20,min_bound_21,max_bound_21,min_bound_22,max_bound_22,min_bound_23,max_bound_23,min_bound_24,max_bound_24,min_bound_25,max_bound_25,min_bound_26,max_bound_26,min_bound_27,max_bound_27,min_bound_28,max_bound_28,min_bound_29,max_bound_29,min_bound_30,max_bound_30,min_bound_31,max_bound_31,min_bound_32,max_bound_32,min_bound_33,max_bound_33,min_bound_34,max_bound_34,min_bound_35,max_bound_35,min_bound_36,max_bound_36,min_bound_37,max_bound_37,min_bound_38,max_bound_38
20251026_002758,4464,0.0007566002310062,0.299071078235035,14.723340868540738,0.6734756954307766,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4991199282150129,49.007343393433416,1.0,-60.0,-21.000195093795536,125.62064815197704,444458.6754335775,8565.193283644807,73.61198982484636,0.0083587527233727,0.6172508606092136,0.4999870763082898,25.0,-50.0,12.0,0.104355973508086,8.523622015696434,0.0500445540342913,4.500066168706951,0.5032269227608451,4.456251770872553,0.0303159318871634,1.3678498088512776,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251026_010332,6408,0.0015815527408696,0.3026964863511475,13.05677021930418,0.6761198615120015,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4799381370974194,49.99996367849816,1.0,-60.0,-21.00003629454385,40.70401225552629,435657.5568839927,1669.000522939967,74.82771065831855,0.008358831506945,0.610074736449783,0.4999502596034059,50.0,-50.0,12.0,0.020050258312476,7.033899775099035,0.0500007164256013,6.5634808900956765,0.571150032084119,6.5425427904672695,0.0099370326884288,8.932508759557878,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.1,10.0,5.55,5.55
20251026_015435,8005,0.0017312402490692,0.3027079655828371,12.45292034674381,0.676128165798356,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4220345265687648,49.99996367849817,1.0,-60.0,-31.28360691308048,33.83342654046352,478921.3407324765,1861.696169073139,69.5821734229325,0.008358831506945,1.4810881868824992,0.4732843911309359,50.0,-50.0,12.0,0.0200322917646835,13.537222261043626,0.0500000158148708,5.670873689131232,0.568463611825222,6.599998305254517,0.009942679472691,20.21146539205056,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.5,50.0,5.55,5.55
20251026_025815,7280,0.0007125243938783,0.2943518558153302,19.689764629369225,0.6699683907538863,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4987359001848196,49.99984964839194,1.0,-60.0,-21.00005910049226,149.99924912889963,439470.1943577709,16940.25999428293,62.00067911082509,0.0083588280636588,0.6100739507236596,0.4999492461276335,50.0,-50.0,12.0,0.0200870954410133,5.235133784753868,0.050023489135666,4.500066312086456,0.4953934091234564,4.570514682496203,0.0398560745173618,0.1000001349472287,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251026_035615,3819,0.0007088629566734,0.3004581493336995,16.371986096882356,0.6744924293855981,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4988296428947385,49.99819618855466,1.0,-60.0,-29.0951573287649,149.99419976691104,472308.05805357,2431.8331172620988,71.50503953416013,0.0083588314880154,1.1601209523318246,0.499996710766074,50.0,-50.0,12.0,0.1048198950859013,8.912319096170783,0.0500001105203214,4.500066312263534,0.5056435649494098,4.513706643197826,0.0350319720039233,0.6131411043057186,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251026_042637,4590,0.0018142994990311,0.3026785040072276,10.654271121783667,0.6761068518991051,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4068888239046628,49.99999934590123,1.0,-60.0,-21.00010935413633,68.29622879532901,313057.8812795479,16970.467847696036,69.69261078855074,0.008358831506945,0.399966381403778,2.4999756647254,25.0,-50.0,12.0,0.0200414680294631,6.676484023660709,0.0587893516659594,5.2372589593525705,0.5618336425375391,6.599966583037902,0.0099567441200126,9.999953014568474,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.1,10.0,5.55,5.55
20251026_050312,5934,0.0016176131532383,0.302639670090242,11.271487991489902,0.6760787533178891,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4999445705400194,49.98108615885276,1.0,-60.0,-21.000190922767327,64.88214974955396,334290.3757121352,14620.29790523804,93.8807738749307,0.008358831506945,0.8851595970887359,1.934398179401928,25.0,-50.0,12.0,0.0222288265614241,13.174870508958517,0.0664324833670727,6.078247853983161,0.5531219858274812,6.599938850937058,0.0099392218805504,49.999927930229376,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.5,50.0,5.55,5.55
20251026_055032,4019,0.0007442726605235,0.2982024636156513,16.48743803134452,0.6728357536258075,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4981866519357337,49.998033441944266,1.0,-60.0,-21.00000012098925,149.97225845806136,460556.577385057,2798.109615076211,62.72486583959161,0.0083588325910977,0.6099867830877342,2.4999994351531822,25.0,-50.0,12.0,0.0302380847912419,4.642383971941968,0.0500433768992202,4.500066312317362,0.5020294697510586,4.439273695702926,0.0320261397762878,0.2150904330374059,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251026_062245,5058,0.0006952180496482,0.3005870464829053,17.663097103885995,0.6745865905561893,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.499683865730482,19.4084355802656,1.0,-60.0,-28.72918264456456,149.95479199982998,482362.5111725572,1669.0838393460858,72.13975731338363,0.0083588726514452,0.950034872765107,2.4999830876567697,25.0,-50.0,12.0,0.1058117236096373,10.440980792027515,0.0500439343217956,4.500066314272345,0.505617163282372,4.617657239811458,0.03683828084477,0.5236353611917447,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251026_070310,2907,0.0019434314215579,0.3023453626998645,8.77360595588048,0.6758656463433953,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.3879085685453232,49.9999636176632,1.0,-60.0,-21.000036294732222,106.59012989287288,313103.1648961166,5956.199508757915,62.00786677775353,0.008358831506945,0.399981568943099,2.499939398530376,50.0,-50.0,12.0,0.02078757159164,6.910076240421671,0.0750936481307045,4.971403469971292,0.5605574860783511,6.5999383248671375,0.0099363127396497,9.999999841548698,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.1,10.0,5.55,5.55
20251026_072633,3758,0.00184984281627,0.3023084556573697,9.871572750197902,0.6758389022919178,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4074644386091988,49.99994948688845,1.0,-60.0,-21.00003629454385,66.40771676860534,311870.73811089323,4405.509929909459,62.01224850951324,0.008358831506945,0.399981414766368,2.499939398498401,50.0,-50.0,12.0,0.0200650674922918,13.21695286327678,0.0668143310227025,4.924438334129463,0.5516196926145706,6.599966250961938,0.0099593878834659,18.251445526679632,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.5,50.0,5.55,5.55
20251026_075647,4036,0.0007425665788121,0.2974807618584955,16.662135626078776,0.6723021371799873,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4994319494118182,49.98436432701674,1.0,-60.0,-21.001053216426016,124.44629167884747,243296.372752534,16761.89449008938,63.51356055019404,0.0083588296718039,0.9377762722344378,1.5862583066429594,50.0,-50.0,12.0,0.0302865066531128,4.677498827027648,0.0500000000269738,4.5000663121749005,0.5004630518632032,4.458940344310469,0.0324720987776382,0.2596929099078639,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251026_082905,3830,0.0007170771382937,0.3004252007475002,16.01274819476663,0.6744683512368295,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4987851730693662,49.99993730166484,1.0,-60.0,-37.14220631893253,149.99997019793378,474289.5887147701,1669.0950248083386,72.3324448326723,0.0083588315879133,1.4996350426262843,2.4999364626345217,50.0,-50.0,12.0,0.1047665556957859,8.704017719494603,0.0500160483119123,4.500066312268407,0.505600789010146,4.504567916386245,0.0340234207610456,0.700248861587898,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251026_085945,6119,0.0017843030324909,0.302762667375647,9.926485338999507,0.6761677322277666,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4164121363999773,49.99999931934271,1.0,-60.0,-21.00637060731016,90.34876718911784,440502.2769636399,6775.746699349359,68.04967349569594,0.008358831506945,0.8827492128345008,0.4997747152038092,25.0,-50.0,12.0,0.0854874746132394,7.701190435763975,0.0580891058703844,5.424079193317009,0.5638068391719001,6.599934121218069,0.0099536939540778,9.888704906034237,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.1,10.0,5.55,5.55
20251026_094836,4310,0.0018292944582688,0.3024254019203796,10.404214658241717,0.675923630223831,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4072835601298848,3.25804157151414,1.0,-60.0,-26.653928979716348,53.19214770718373,482402.5893370796,1669.00018463707,62.01857642480436,0.008358831506945,1.4166409100057602,0.1420734875084267,25.0,-50.0,12.0,0.0200370459008476,13.147399667923796,0.0619599011646744,4.935974633668024,0.5522519022065858,6.599965114284315,0.0099575060215209,17.954629324033345,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.5,50.0,5.55,5.55
20251026_102306,3577,0.0007362272096824,0.2967196022625941,16.886261925447066,0.671737456845304,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4993929747468499,49.999996254303326,1.0,-60.0,-35.43825401914656,149.99841903439702,482412.8883836268,19457.84186620596,62.01813297376797,0.0083588326007175,1.5755997240291089,0.3166903289393887,25.0,-50.0,12.0,0.0291146924083109,4.56465169339602,0.0500445294043172,4.500066312317832,0.4991934795772757,4.462298225677721,0.0336980143603997,0.1784575104571283,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251026_105145,6721,0.000675302654107,0.2981879660953226,18.647021920996423,0.6728250514617701,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4999063801797243,49.942453260276665,1.0,-60.0,-35.467359997331016,137.12844740997755,395356.94954508025,13453.066434232103,79.54688750905598,0.0083588331331925,1.3333615672756904,0.4998844977702547,25.0,-50.0,12.0,0.1159040265370456,9.578896040782192,0.0550648463166731,4.500066306528799,0.5015188737448971,4.999795023542394,0.0448941176741076,0.500182391762491,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251026_114531,9674,0.0016936440539503,0.3029593481799943,11.833346950364009,0.6763099138591084,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4358262475747818,1.2303732002337986,1.0,-60.0,-36.33784011558809,68.06970555936262,460584.0878693678,1707.976313383126,76.55634691042552,0.0062368810393753,1.33353159389894,0.4999982856298958,50.0,-50.0,12.0,0.0574824649480075,7.9407900657327986,0.0500000000018648,5.864743068821204,0.5691599193280845,6.599965829522639,0.0099450895512688,9.99996440090032,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.1,10.0,5.55,5.55
20251026_130256,3645,0.0018112057948327,0.3025582963533765,10.408864343677182,0.6760198589067982,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4156001633101573,42.77848062558767,1.0,-60.0,-27.839101258495923,49.20910728468765,482378.1285521076,1669.0000000206742,62.4956839893591,0.0083588566497761,1.413697965660705,0.1766265991149797,50.0,-50.0,12.0,0.0200566666760235,13.162393190595054,0.063154600097725,4.99208983828538,0.5511543766167529,6.599934046217564,0.0099558354556144,19.838303870042967,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.5,50.0,5.55,5.55
20251026_133205,6015,0.0007082947930016,0.2952250460661548,18.81058776213726,0.6706230113535836,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4999999999847115,49.99316676090344,1.0,-60.0,-35.42420476535384,87.6018343656577,460956.8486000307,16960.001526981803,64.22009541244698,0.0083593045232249,1.3331059182435905,0.4999860155298964,50.0,-50.0,12.0,0.0302827995550256,5.2813288378313725,0.0500445483617221,4.500066312245943,0.4965094236341665,4.579977231646219,0.0390157466477209,0.2357664372224966,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251026_142005,3928,0.0007331230941336,0.2983024867811594,15.262021066674023,0.6729095723038868,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4974337420170164,18.46411832072944,1.0,-60.0,-32.68007779503126,149.9999999992771,187170.07235299857,26238.77926738063,74.41284189088292,0.0083589490049075,0.9020798144000188,0.4996455304521167,50.0,-50.0,12.0,0.104515737508421,8.322911677287339,0.0500427923967756,4.500066317998467,0.50241141128306,4.489764368988611,0.0329553550708857,0.9491404950980836,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
